0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
33,0.27539,0.056635,0.26398,0.26188,0.25647,0.29087,0.080337,0.2673,0.2794,0.27875,0.13018,0.19353,0.10038,0.10349,0.12928,0.079921,0.16425,0.068931,0.052533,0.097644,0.33162,0.12896,0.25729,0.15128,0.15624,0.2267,0.11496,0.13871,0.17782
34,0.21719,0.16715,0.18214,0.22307,0.20288,0.20548,0.1477,0.19278,0.2282,0.23141,0.15079,0.2114,0.1247,0.098272,0.10832,0.11877,0.14674,0.099769,0.049038,0.097915,0.13199,0.19376,0.17169,0.15742,0.15721,0.13515,0.097807,0.11959,0.023741
35,0.19441,0.11479,0.16791,0.20207,0.2032,0.21793,0.13279,0.17368,0.21988,0.22011,0.37454,0.086774,0.31345,0.29834,0.28243,0.31114,0.058877,0.28006,0.26719,0.24853,0.18314,0.088133,0.1786,0.094688,0.17252,0.12339,0.13961,0.13643,0.10562
36,0.26721,0.29127,0.19849,0.23246,0.29382,0.26135,0.2893,0.18174,0.23962,0.28302,0.078557,0.16017,0.081808,0.064083,0.11244,0.055511,0.089623,0.051745,0.030686,0.054409,0.10394,0.096883,0.12272,0.099755,0.11701,0.16686,0.065259,0.10426,0.094748
37,0.20079,0.1614,0.1948,0.19661,0.21518,0.19804,0.16335,0.18028,0.192,0.19615,0.1135,0.078589,0.083309,0.095192,0.10584,0.11341,0.048969,0.099332,0.094939,0.10875,0.16076,0.052856,0.17793,0.077418,0.10789,0.10364,0.10084,0.085763,0.099502
38,0.2132,0.0584,0.22087,0.21645,0.19543,0.21342,0.053371,0.23504,0.21925,0.21092,0.097699,0.18114,0.074283,0.090353,0.10041,0.0653,0.14449,0.077055,0.04258,0.071132,0.23537,0.059941,0.22162,0.12621,0.12877,0.20395,0.079262,0.1246,0.14251
39,0.09982,0.065834,0.089575,0.10498,0.11803,0.11108,0.10071,0.10473,0.11708,0.12153,0.093382,0.081291,0.065851,0.10637,0.11116,0.1052,0.060696,0.074343,0.075592,0.13283,0.083087,0.13225,0.078959,0.16851,0.14131,0.071945,0.16109,0.14027,0.031532
40,0.16439,0.051978,0.15784,0.17033,0.16877,0.16058,0.067263,0.1584,0.16964,0.16358,0.25357,0.065014,0.23396,0.19471,0.20572,0.21621,0.061195,0.18992,0.18541,0.18733,0.083645,0.059321,0.14033,0.084127,0.069595,0.16475,0.032884,0.056512,0.069269
41,0.11063,0.075171,0.11854,0.12279,0.11857,0.13146,0.071072,0.12584,0.13791,0.12707,0.13802,0.17563,0.11081,0.13324,0.1448,0.15609,0.18392,0.12258,0.13719,0.18618,0.10929,0.056981,0.13316,0.10178,0.088897,0.11939,0.090864,0.066248,0.029405
42,0.29246,0.098633,0.30164,0.28706,0.27384,0.30226,0.10265,0.31918,0.31528,0.30328,0.49434,0.17152,0.39549,0.43607,0.47398,0.4428,0.12243,0.34315,0.38774,0.41145,0.15168,0.12123,0.1601,0.17682,0.10992,0.26688,0.046308,0.084746,0.15073
43,0.20745,0.098725,0.17675,0.21476,0.19705,0.22867,0.092692,0.17805,0.22415,0.20804,0.13504,0.16807,0.098215,0.094927,0.13258,0.091054,0.10581,0.091019,0.056854,0.069705,0.11629,0.090896,0.1335,0.10178,0.11942,0.16463,0.038695,0.076528,0.12459
44,0.14461,0.12706,0.13803,0.15252,0.13682,0.15817,0.10034,0.1349,0.1773,0.16396,0.19131,0.1511,0.18484,0.14153,0.17859,0.19156,0.16152,0.1438,0.10873,0.14104,0.52005,0.24356,0.34068,0.22269,0.19802,0.099437,0.088188,0.18436,0.0028575
45,0.13813,0.088055,0.12927,0.1367,0.1749,0.1473,0.087391,0.1251,0.13958,0.17372,0.080007,0.094244,0.072503,0.07397,0.078698,0.062852,0.07666,0.054257,0.045255,0.071064,0.090527,0.059082,0.18052,0.066695,0.05594,0.13927,0.17488,0.043199,0.076565
46,0.22274,0.11515,0.18925,0.21489,0.22769,0.21727,0.12733,0.1829,0.20482,0.23203,0.13436,0.14823,0.091908,0.13708,0.16295,0.12304,0.10533,0.076429,0.10458,0.16942,0.15568,0.087476,0.12914,0.13337,0.13338,0.12798,0.13561,0.087242,0.10648
47,0.17247,0.088667,0.12919,0.14937,0.1794,0.16574,0.10695,0.1388,0.17845,0.1973,0.19255,0.13496,0.23129,0.14019,0.14222,0.16645,0.099026,0.14942,0.092418,0.10923,0.17944,0.086283,0.22629,0.17344,0.099195,0.083479,0.051497,0.10096,0.044337
48,0.20836,0.040469,0.21181,0.21134,0.19652,0.22535,0.041253,0.22102,0.23928,0.21052,0.098582,0.17298,0.080211,0.1006,0.10277,0.067686,0.12352,0.055385,0.04713,0.077855,0.20724,0.18552,0.19198,0.12276,0.08984,0.17561,0.10652,0.079485,0.11094
49,0.21839,0.13872,0.22351,0.23051,0.20567,0.23038,0.14059,0.24008,0.23832,0.20708,0.19554,0.075419,0.19914,0.16513,0.1511,0.19117,0.071685,0.14745,0.14746,0.17487,0.079681,0.061138,0.12239,0.12789,0.15252,0.16251,0.05979,0.14692,0.074856
50,0.2425,0.17359,0.2506,0.24554,0.22711,0.26216,0.22425,0.25788,0.2599,0.25106,0.059864,0.14928,0.064015,0.054028,0.056029,0.053607,0.10203,0.040116,0.024177,0.025637,0.13125,0.069234,0.24882,0.1013,0.27381,0.14487,0.12574,0.24318,0.14117
51,0.1598,0.060066,0.16881,0.17195,0.15503,0.17782,0.075975,0.16558,0.18648,0.16805,0.35126,0.073913,0.25385,0.29592,0.32185,0.32039,0.070705,0.24639,0.27368,0.28148,0.14584,0.18949,0.16443,0.12593,0.10952,0.15054,0.064485,0.087439,0.12299
52,0.14767,0.083785,0.1389,0.14631,0.14568,0.15549,0.09862,0.14549,0.15264,0.14584,0.15895,0.059699,0.10377,0.12159,0.13595,0.11996,0.047467,0.10213,0.098058,0.091713,0.22799,0.10513,0.17791,0.099099,0.08222,0.082064,0.046308,0.091646,0.088619
53,0.1792,0.080907,0.17839,0.18024,0.17333,0.19907,0.070095,0.1869,0.1961,0.17143,0.17421,0.13887,0.17307,0.12607,0.11351,0.18592,0.079634,0.17693,0.1247,0.1501,0.11178,0.11858,0.10144,0.23823,0.15693,0.19258,0.1305,0.15652,0.10563
54,0.14573,0.058775,0.15357,0.15414,0.14084,0.15294,0.060654,0.17046,0.16235,0.15225,0.10931,0.16461,0.083216,0.079659,0.091101,0.071296,0.15022,0.053727,0.055873,0.094539,0.13049,0.079144,0.11683,0.13593,0.12267,0.15939,0.066831,0.10992,0.11711
55,0.16434,0.16781,0.11612,0.14219,0.19284,0.16643,0.15243,0.10434,0.15251,0.20424,0.16338,0.09905,0.15553,0.12834,0.12661,0.1449,0.071573,0.14467,0.12219,0.12529,0.16606,0.12298,0.13115,0.12865,0.092844,0.14491,0.10643,0.075595,0.032579
56,0.14395,0.076455,0.11924,0.13395,0.13661,0.1422,0.078082,0.11957,0.12724,0.13055,0.094107,0.11813,0.081576,0.1075,0.12236,0.091459,0.11719,0.070116,0.078706,0.11021,0.12901,0.088007,0.14324,0.10494,0.077846,0.11651,0.094605,0.052345,0.10788
57,0.077396,0.07188,0.080601,0.099496,0.08303,0.1076,0.087916,0.08228,0.11596,0.10203,0.13548,0.13036,0.093627,0.10594,0.11221,0.10163,0.092064,0.076082,0.047188,0.07438,0.12961,0.10004,0.12474,0.11691,0.095369,0.091184,0.048768,0.12144,0.0045995
58,0.14637,0.054779,0.15145,0.1546,0.13946,0.15692,0.061617,0.15282,0.16902,0.15061,0.1067,0.088247,0.10487,0.1032,0.10879,0.070571,0.071122,0.074058,0.060977,0.073702,0.086309,0.068905,0.15901,0.085504,0.098857,0.13414,0.092373,0.08308,0.078203
59,0.2472,0.14871,0.19511,0.22337,0.25602,0.22589,0.16563,0.19077,0.22728,0.25138,0.10684,0.15907,0.12698,0.06535,0.071723,0.063822,0.10127,0.091881,0.029293,0.057087,0.15025,0.066008,0.10565,0.10451,0.1006,0.17205,0.058606,0.065142,0.10559
60,0.17023,0.19371,0.1177,0.15834,0.18434,0.14055,0.18399,0.092303,0.12819,0.17179,0.20119,0.12741,0.10167,0.17376,0.22223,0.14338,0.099602,0.087492,0.1278,0.16007,0.15851,0.16646,0.12858,0.14793,0.069866,0.15343,0.05946,0.060513,0.060427
61,0.16918,0.086464,0.18971,0.18039,0.16186,0.17903,0.095063,0.18995,0.18634,0.1682,0.13921,0.14836,0.11789,0.097499,0.11197,0.13006,0.14325,0.086564,0.08481,0.12168,0.17786,0.12692,0.19638,0.19737,0.15421,0.075437,0.14064,0.12596,0.10336
62,0.17116,0.05319,0.16668,0.16731,0.16731,0.18209,0.060555,0.18087,0.17774,0.16259,0.1203,0.088034,0.090394,0.097467,0.10878,0.089097,0.096448,0.057866,0.043901,0.079165,0.16315,0.14301,0.15297,0.101,0.10165,0.13235,0.075645,0.079606,0.13348
63,0.14403,0.05902,0.18687,0.16816,0.12859,0.15787,0.087754,0.18569,0.16861,0.14559,0.28589,0.11507,0.21143,0.24042,0.26737,0.26621,0.080918,0.21531,0.22763,0.23584,0.40594,0.33269,0.25716,0.1615,0.13869,0.093147,0.077947,0.1241,0.11926
64,0.14237,0.13188,0.10201,0.13042,0.13819,0.14773,0.10191,0.13961,0.13996,0.16395,0.12891,0.14398,0.11065,0.07709,0.084661,0.10976,0.10262,0.06936,0.044613,0.075516,0.18705,0.19133,0.14053,0.12385,0.11471,0.11283,0.11923,0.12418,0.067479
65,0.16474,0.097944,0.12268,0.1599,0.16248,0.17252,0.098722,0.13168,0.16555,0.15752,0.10194,0.16983,0.082475,0.06873,0.1099,0.063716,0.10931,0.052501,0.025894,0.095603,0.098907,0.13699,0.14883,0.098752,0.11825,0.11735,0.10056,0.11949,0.069953
66,0.24507,0.14727,0.21677,0.22683,0.24887,0.24783,0.15671,0.22734,0.25017,0.2619,0.13973,0.17882,0.14016,0.10397,0.11311,0.14327,0.13839,0.11911,0.062148,0.08995,0.13839,0.18057,0.14203,0.15152,0.13918,0.14162,0.088393,0.10622,0.11059
68,0.25377,0.18272,0.21538,0.24863,0.25407,0.25311,0.19687,0.20686,0.23797,0.24654,0.17496,0.1017,0.10931,0.12979,0.14408,0.11454,0.084778,0.090081,0.071123,0.09076,0.086478,0.074831,0.24213,0.14189,0.14269,0.15947,0.12342,0.098608,0.1219
69,0.2154,0.078102,0.18945,0.19962,0.21446,0.21363,0.079855,0.19279,0.2071,0.2173,0.16026,0.089183,0.11513,0.11836,0.12246,0.085233,0.092554,0.079202,0.06756,0.086796,0.1247,0.053159,0.10491,0.090646,0.056936,0.16505,0.10657,0.04906,0.12781
70,0.13942,0.04267,0.15913,0.15079,0.1285,0.16109,0.05687,0.16712,0.17245,0.14937,0.20235,0.057539,0.17708,0.14313,0.13731,0.1929,0.057003,0.16914,0.16892,0.16477,0.097389,0.06088,0.1461,0.13555,0.070902,0.15516,0.090261,0.071187,0.1398
71,0.18612,0.073328,0.16054,0.18981,0.19476,0.19644,0.088619,0.16474,0.19836,0.20244,0.11314,0.10669,0.10993,0.09599,0.10957,0.10799,0.09951,0.10634,0.077008,0.091698,0.14081,0.10492,0.10879,0.13382,0.10806,0.10932,0.15095,0.08865,0.10278
72,0.15369,0.066186,0.16119,0.16791,0.13665,0.17401,0.05989,0.16874,0.18634,0.15518,0.22103,0.061201,0.17422,0.17408,0.18022,0.16062,0.073137,0.13935,0.13061,0.13438,0.37301,0.080871,0.29506,0.1315,0.14326,0.16639,0.30322,0.12398,0.080462
73,0.17016,0.095824,0.17767,0.18209,0.15094,0.202,0.10688,0.19615,0.21403,0.19568,0.53092,0.16711,0.43277,0.45115,0.48564,0.52175,0.12824,0.39525,0.43537,0.46255,0.13781,0.20007,0.10996,0.14397,0.17376,0.090162,0.06619,0.13964,0.059352
74,0.1324,0.070044,0.12099,0.13062,0.10024,0.15518,0.064323,0.13462,0.15231,0.1142,0.10658,0.09351,0.08179,0.095592,0.11765,0.094135,0.070803,0.054642,0.05974,0.055318,0.28375,0.087998,0.28167,0.13681,0.11185,0.14697,0.17138,0.090486,0.050338
75,0.21328,0.075402,0.29025,0.25914,0.20571,0.2378,0.071842,0.3095,0.27783,0.21112,0.15058,0.31421,0.094516,0.16568,0.18018,0.15494,0.33309,0.10326,0.13844,0.20615,0.094712,0.17548,0.11406,0.13459,0.16035,0.18421,0.084318,0.14097,0.083063
