0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
33,0.61449,0.17971,0.6029,0.5971,0.62029,0.62029,0.16812,0.5971,0.6,0.62609,0.22029,0.3971,0.17681,0.13333,0.2087,0.14203,0.4058,0.13043,0.11304,0.1971,0.62319,0.33333,0.49275,0.28406,0.26957,0.62609,0.4,0.32464,0.55072
34,0.46012,0.33742,0.40491,0.46626,0.45399,0.42945,0.29448,0.38037,0.45399,0.41718,0.11656,0.28834,0.067485,0.1411,0.14724,0.10429,0.2638,0.08589,0.09816,0.14724,0.14724,0.23313,0.11043,0.09816,0.14724,0.42331,0.28834,0.1227,0.18405
35,0.5,0.30682,0.48295,0.51136,0.52841,0.51136,0.36364,0.48011,0.51705,0.52557,0.67614,0.15057,0.6108,0.625,0.57955,0.63068,0.099432,0.60511,0.61648,0.56534,0.18182,0.26989,0.20455,0.18466,0.34943,0.4233,0.45739,0.2983,0.40341
36,0.55144,0.58642,0.4465,0.5144,0.58642,0.53704,0.59671,0.43416,0.51235,0.5679,0.1214,0.40741,0.11317,0.092593,0.26132,0.1358,0.28601,0.13786,0.10288,0.13374,0.15226,0.25926,0.14403,0.21399,0.31481,0.5,0.27572,0.28601,0.36214
37,0.43451,0.44491,0.42827,0.43243,0.47609,0.43451,0.43867,0.41996,0.43243,0.45946,0.23077,0.22661,0.20374,0.16008,0.19127,0.22245,0.14137,0.22661,0.21622,0.20374,0.27651,0.15593,0.26611,0.14761,0.27235,0.36175,0.31809,0.25988,0.37422
38,0.54713,0.11494,0.56552,0.55402,0.52644,0.53563,0.12644,0.56552,0.55632,0.53103,0.14023,0.42759,0.12184,0.21839,0.23218,0.11494,0.38161,0.13103,0.12414,0.18851,0.52644,0.13103,0.44828,0.21379,0.23678,0.55402,0.32414,0.29885,0.47126
39,0.2047,0.17785,0.22315,0.21141,0.19128,0.21644,0.27349,0.23154,0.2198,0.20302,0.22483,0.2047,0.14765,0.29362,0.28523,0.23322,0.18792,0.17953,0.23993,0.31879,0.18624,0.37919,0.19799,0.38087,0.36913,0.2953,0.36074,0.41946,0.17282
40,0.43992,0.098837,0.43992,0.4593,0.42636,0.43605,0.094961,0.43411,0.46124,0.42829,0.56395,0.12791,0.51744,0.49806,0.49612,0.51163,0.1124,0.46512,0.48643,0.47481,0.12984,0.17442,0.12209,0.1938,0.17829,0.49419,0.33527,0.22481,0.29457
41,0.34857,0.10286,0.36,0.36,0.31143,0.35143,0.14286,0.35143,0.36857,0.33143,0.29714,0.35714,0.23714,0.34571,0.38286,0.37429,0.43714,0.30571,0.37143,0.46571,0.25429,0.082857,0.13714,0.14857,0.14857,0.36286,0.23714,0.18,0.18571
42,0.59705,0.26536,0.62899,0.60934,0.58968,0.61425,0.26044,0.62408,0.62162,0.61179,0.83292,0.35627,0.72236,0.77641,0.81081,0.76413,0.32924,0.66585,0.73956,0.7715,0.24816,0.26536,0.35627,0.27518,0.23833,0.65111,0.36118,0.17936,0.4914
43,0.53448,0.27874,0.49713,0.52011,0.56322,0.52011,0.25575,0.47989,0.52586,0.52299,0.14655,0.37356,0.11782,0.11782,0.23563,0.2069,0.23851,0.17816,0.16954,0.16667,0.19828,0.19253,0.16667,0.21839,0.16379,0.47989,0.36782,0.18103,0.44828
44,0.23664,0.099237,0.22901,0.28244,0.23664,0.26718,0.15267,0.21374,0.29771,0.25191,0.31298,0.15267,0.25954,0.24427,0.32061,0.36641,0.21374,0.34351,0.33588,0.35115,0.83969,0.33588,0.48092,0.17557,0.32824,0.17557,0.15267,0.32824,0.061069
45,0.43542,0.225,0.34167,0.37917,0.46875,0.40208,0.20208,0.3375,0.36667,0.4375,0.16667,0.29583,0.066667,0.17708,0.225,0.125,0.23125,0.077083,0.11042,0.20417,0.22083,0.075,0.30208,0.091667,0.0875,0.44583,0.40833,0.11042,0.31667
46,0.50663,0.3687,0.48541,0.50663,0.53846,0.51194,0.37401,0.48276,0.50398,0.53846,0.26525,0.32095,0.1565,0.34483,0.3687,0.24934,0.27321,0.15915,0.23873,0.34218,0.36074,0.20159,0.20424,0.19098,0.25464,0.42175,0.23607,0.2069,0.40318
47,0.35659,0.12403,0.34496,0.36047,0.38372,0.36434,0.15504,0.35659,0.36822,0.39922,0.43411,0.15116,0.46512,0.31783,0.28295,0.34496,0.14341,0.38372,0.29457,0.26357,0.32171,0.13178,0.29845,0.17829,0.089147,0.26744,0.14729,0.081395,0.24806
48,0.51365,0.044665,0.53102,0.52357,0.49876,0.5335,0.069479,0.52605,0.53102,0.51365,0.2134,0.41439,0.069479,0.24318,0.28288,0.16377,0.34491,0.096774,0.15633,0.22084,0.43424,0.37965,0.28784,0.31514,0.16625,0.5335,0.25558,0.20099,0.40199
49,0.53861,0.33663,0.56436,0.5505,0.52673,0.54257,0.37228,0.55446,0.54851,0.51881,0.3604,0.18416,0.31881,0.26733,0.26733,0.34257,0.17426,0.29307,0.34257,0.31485,0.11089,0.12673,0.21782,0.13069,0.35248,0.52475,0.1802,0.30693,0.31089
50,0.58252,0.42718,0.57767,0.5801,0.57767,0.57767,0.50485,0.57282,0.5801,0.58981,0.063107,0.3835,0.097087,0.065534,0.15291,0.1335,0.26456,0.13835,0.075243,0.065534,0.22816,0.082524,0.25,0.097087,0.55097,0.37136,0.36408,0.50728,0.4733
51,0.43807,0.1148,0.44109,0.45317,0.42598,0.44411,0.12387,0.45015,0.44713,0.429,0.66163,0.17221,0.55891,0.63444,0.66465,0.65257,0.18127,0.57704,0.63746,0.61027,0.19335,0.43807,0.17221,0.28399,0.23263,0.38671,0.28399,0.21148,0.44411
52,0.42967,0.22929,0.42967,0.45472,0.43545,0.43545,0.26204,0.42582,0.44509,0.43931,0.31599,0.18882,0.26012,0.27168,0.25048,0.27938,0.11753,0.23507,0.29865,0.22736,0.39499,0.3237,0.28709,0.22158,0.22543,0.3237,0.47977,0.19075,0.34489
53,0.46273,0.14596,0.46273,0.46894,0.45342,0.45031,0.10559,0.46894,0.46273,0.43789,0.36646,0.25466,0.37888,0.25466,0.26708,0.4472,0.19255,0.42857,0.33851,0.37267,0.15528,0.18944,0.099379,0.36335,0.31056,0.52484,0.26398,0.36957,0.40683
54,0.40723,0.091566,0.43614,0.41687,0.39518,0.41928,0.11807,0.43133,0.42169,0.39759,0.16386,0.36386,0.1012,0.16145,0.22892,0.21446,0.40241,0.096386,0.21687,0.31566,0.21446,0.23855,0.15904,0.19036,0.30843,0.46747,0.38795,0.32771,0.42169
55,0.45897,0.38602,0.30699,0.3921,0.46809,0.39514,0.31611,0.28267,0.3465,0.40426,0.34347,0.15502,0.3617,0.30699,0.33739,0.37386,0.097264,0.35562,0.32827,0.36778,0.32523,0.17629,0.17325,0.14894,0.20973,0.43769,0.20669,0.22492,0.19757
